Name','Type','Region','Country','Lat','Long','Elev Ft.','Pop Est
Glenbeigh,city,Kerry,Ireland,52.0580556,-9.9377778,295,1656
Glenderry,city,Kerry,Ireland,52.4,-9.9002778,0,698
Glendiff,city,Kerry,Ireland,52.2902778,-9.6194444,390,2416
Glenfleak,city,Kerry,Ireland,52.0133333,-9.3572222,416,2430
Glin,city,Kerry,Ireland,52.1794444,-10.2869444,419,2305
Golagh,city,Kerry,Ireland,52.0486111,-9.8575,377,2317
Gortacareen,city,Kerry,Ireland,52.03,-9.2916667,1043,2444
Gortaglanna,city,Kerry,Ireland,52.4497222,-9.3925,246,2431
Gortagowan,city,Kerry,Ireland,51.8530556,-9.8275,229,1896
Gortatlea,city,Kerry,Ireland,51.9136111,-10.0341667,262,2436
Gortbrack,city,Kerry,Ireland,52.2305556,-9.65,324,2419
Gortdromagh,city,Kerry,Ireland,51.8388889,-9.9805556,616,2394
Gortglass,city,Kerry,Ireland,52.1966667,-9.4236111,291,2422
Gortnagane,city,Kerry,Ireland,52.0425,-9.2552778,869,2530
Gortnaleaha,city,Kerry,Ireland,52.2794444,-9.6091667,255,2416
Gortnaprocess,city,Kerry,Ireland,52.0972222,-9.285,508,2634
Gortnaskarry Bridge,city,Kerry,Ireland,52.0788889,-9.6977778,72,2427
Gortormerillagh,city,Kerry,Ireland,52.1516667,-9.6,249,2423
Gortrelig,city,Kerry,Ireland,52.0308333,-9.8427778,495,2430
Gowlin,city,Kerry,Ireland,52.1505556,-10.1772222,190,1873
Graffee,city,Kerry,Ireland,52.2316667,-10.3327778,324,1535
Graigue,city,Kerry,Ireland,52.15,-10.4616667,298,676
Gullaun,city,Kerry,Ireland,52.1047222,-9.2936111,521,2426
Gunsborough,city,Kerry,Ireland,52.4902778,-9.5280556,223,2405
Gweestin Bridge,city,Kerry,Ireland,52.0944444,-9.6944444,78,2426
Headley Bridge,city,Kerry,Ireland,52.3194444,-9.3594444,501,2610
Heirhill,city,Kerry,Ireland,52.4186111,-9.8122222,226,1214
Hillville,city,Kerry,Ireland,52.1105556,-9.7736111,19,2316
Hollywood,city,Kerry,Ireland,51.8297222,-9.8955556,114,1443
Inch,city,Kerry,Ireland,52.1497222,-9.9680556,114,1417
Inch Bridge,city,Kerry,Ireland,52.4675,-9.5352778,219,2405
Inchec Bridge,city,Kerry,Ireland,51.9105556,-9.3391667,869,2693
Inchicorrigane,city,Kerry,Ireland,52.1202778,-9.3938889,580,2426
Inchinglanna,city,Kerry,Ireland,51.9391667,-9.7636111,1381,2436
Inse,city,Kerry,Ireland,52.1497222,-9.9680556,114,1417
Kealduff,city,Kerry,Ireland,52.0147222,-10.013889,646,1759
Keeas,city,Kerry,Ireland,51.9666667,-9.85,246,2433
Keelties,city,Kerry,Ireland,52.1425,-9.6313889,390,2423
Kells,city,Kerry,Ireland,52.0188889,-10.105,616,1448
Kenmare,city,Kerry,Ireland,51.8833333,-9.5833333,0,2377
Kevmare,city,Kerry,Ireland,51.8833333,-9.5833333,0,2377
Kibranagh,city,Kerry,Ireland,52.1366667,-9.6758333,236,2423
Kilbinane Hill,city,Kerry,Ireland,52.4075,-9.6058333,219,2409
Kilclogherane,city,Kerry,Ireland,52.0886111,-9.6358333,193,2426
Kilcloher,city,Kerry,Ireland,52.5675,-9.8147222,0,790
Kilcoolaght,city,Kerry,Ireland,52.075,-9.7658333,98,2427
Kilcow,city,Kerry,Ireland,52.2180556,-9.4913889,150,2419
Kilcummin,city,Kerry,Ireland,52.2397222,-10.1108333,426,1690
Kilcusnaun,city,Kerry,Ireland,52.2402778,-9.4002778,275,2419
Kilderry,city,Kerry,Ireland,52.1372222,-9.7488889,426,2423
Kildurrih,city,Kerry,Ireland,52.1294444,-10.4075,295,1695
Kilfenora,city,Kerry,Ireland,52.2808333,-9.8413889,3,1077
Kilgarvan,city,Kerry,Ireland,51.9,-9.45,282,2441
Kilkeehagh,city,Kerry,Ireland,52.0358333,-10.0227778,656,1759
Kill,city,Kerry,Ireland,52.045,-9.7186111,400,2427
Killaha,city,Kerry,Ireland,51.8558333,-9.6191667,239,2184
Killarney,city,Kerry,Ireland,52.05,-9.5166667,200,2427
Killbarly,city,Kerry,Ireland,51.8455556,-10.2966667,836,1903
Killeenleagh Bridge,city,Kerry,Ireland,51.9083333,-10.0644444,236,2436
Killelan,city,Kerry,Ireland,51.9561111,-10.2875,141,1509
Killelton,city,Kerry,Ireland,52.2308333,-9.8733333,616,1654
Killiney,city,Kerry,Ireland,52.2494444,-10.0427778,354,1880
Killorglin,city,Kerry,Ireland,52.1,-9.7833333,29,2316
Killowen,city,Kerry,Ireland,51.8863889,-9.5616667,216,2377
Kilmalkedar,city,Kerry,Ireland,52.1852778,-10.3380556,364,1756
Kilmorna,city,Kerry,Ireland,52.4311111,-9.3758333,249,2431
Kilmoyly South,city,Kerry,Ireland,52.3680556,-9.7708333,209,2401
Kilmurry,city,Kerry,Ireland,52.125,-10.115,0,745
Kilnanare,city,Kerry,Ireland,52.1641667,-9.6283333,249,2423
Kilpeaean Cross Roads,city,Kerry,Ireland,51.8916667,-10.2177778,190,2137
Kilquane,city,Kerry,Ireland,52.2108333,-10.3211111,278,1535
Kilquane,city,Kerry,Ireland,52.0541667,-9.3236111,433,2427
Kilsarkan,city,Kerry,Ireland,52.1508333,-9.4305556,688,2423
Kilshannig,city,Kerry,Ireland,52.3116667,-10.0169444,0,336
Kilteean,city,Kerry,Ireland,52.4619444,-9.6002778,209,2405
Kilteen,city,Kerry,Ireland,52.4619444,-9.6002778,209,2405
Kilvickadownig,city,Kerry,Ireland,52.1094444,-10.3983333,0,1096
Kinard,city,Kerry,Ireland,51.8166667,-10.2833333,3,1096
Kinard,city,Kerry,Ireland,52.1333333,-10.2,137,1873
Knights Town,city,Kerry,Ireland,51.9269444,-10.2872222,0,1509
Knockafreaghaun,city,Kerry,Ireland,52.3108333,-9.3480556,620,2610
Knockane,city,Kerry,Ireland,52.0297222,-9.3547222,387,2430
Knockaneden Cross,city,Kerry,Ireland,51.9422222,-10.0944444,482,2436
Knockanimrish,city,Kerry,Ireland,52.0558333,-9.3863889,472,2427
Knockanure,city,Kerry,Ireland,52.4611111,-9.3705556,265,3035
Knockatee,city,Kerry,Ireland,52.2430556,-9.3497222,921,2419
Knockaunbrack,city,Kerry,Ireland,52.3730556,-9.4444444,452,2412
Knockaunnaglashy,city,Kerry,Ireland,52.1083333,-9.8941667,6,1524
Knockaunroe,city,Kerry,Ireland,52.0816667,-9.9202778,3,1656
Knockavrogeen,city,Kerry,Ireland,52.1625,-10.3197222,160,1736
Knockawaddra,city,Kerry,Ireland,52.2897222,-9.6558333,246,2416
Knockbrack,city,Kerry,Ireland,52.3336111,-9.6316667,465,2412
Knockburrane Cross Roads,city,Kerry,Ireland,52.3919444,-9.5586111,334,2409
Knockeen Cross Roads,city,Kerry,Ireland,52.2422222,-9.5144444,124,2419
Knockeencreen,city,Kerry,Ireland,52.3063889,-9.3530556,620,2610
Knockeennahone,city,Kerry,Ireland,52.1697222,-9.3447222,597,2422
Knockeens,city,Kerry,Ireland,51.9130556,-9.4822222,334,2436
Knockmanagh,city,Kerry,Ireland,52.0794444,-9.4347222,518,2427
Knocknaboul Cross,city,Kerry,Ireland,52.1833333,-9.2794444,839,3259
Knocknafreaghaun,city,Kerry,Ireland,52.0316667,-9.7119444,616,2430
Knocknaharan,city,Kerry,Ireland,52.1488889,-9.4225,643,2423
Knocknahoran,city,Kerry,Ireland,52.1541667,-10.2822222,213,1773
Knocknaman,city,Kerry,Ireland,52.1230556,-9.6694444,134,2426
Knockroe,city,Kerry,Ireland,51.9394444,-10.0355556,305,2436
Knockrower East,city,Kerry,Ireland,52.1516667,-9.3577778,577,2423
Knoppoge,city,Kerry,Ireland,52.3041667,-9.29,649,3753
Lackabaun,city,Kerry,Ireland,51.8813889,-9.3183333,1043,3564
Lackamore,city,Kerry,Ireland,52.3311111,-9.6644444,308,2413
Lackbrooder,city,Kerry,Ireland,52.2886111,-9.3594444,695,2416
Lake Field,city,Kerry,Ireland,52.0713889,-9.8463889,167,2317
Lakeview,city,Kerry,Ireland,52.0630556,-9.5988889,190,2427
Lamanagh,city,Kerry,Ireland,51.8675,-10.3736111,787,1465
Lateeve,city,Kerry,Ireland,51.8755556,-10.3472222,728,1417
Laune Bridge,city,Kerry,Ireland,52.0619444,-9.6133333,190,2427
Lauragh,city,Kerry,Ireland,51.75,-9.7666667,337,3273
Lauragh Bridge,city,Kerry,Ireland,51.7761111,-9.7705556,249,2112
Leaha Bridge,city,Kerry,Ireland,52.1877778,-9.3580556,623,2422
Leamnaguila,city,Kerry,Ireland,52.1380556,-9.5358333,449,2423
Leanamore,city,Kerry,Ireland,52.5308333,-9.4344444,183,2402
Leanevglissane,city,Kerry,Ireland,52.1452778,-9.3155556,606,2425
Leansaghane,city,Kerry,Ireland,52.5433333,-9.6544444,246,2032
Leic Snamha,city,Kerry,Ireland,52.4055556,-9.6169444,223,2409
Leic Snámha,city,Kerry,Ireland,52.4055556,-9.6169444,223,2409
Lerrig,city,Kerry,Ireland,52.35,-9.75,219,2412
Letter,city,Kerry,Ireland,51.8908333,-9.4861111,518,2436
Letterdunane,city,Kerry,Ireland,51.8283333,-9.57,616,3120
Letterfinish,city,Kerry,Ireland,51.8666667,-9.8166667,515,1896
Lettergarriv,city,Kerry,Ireland,51.9402778,-9.9005556,524,2436
Liberty Hall,city,Kerry,Ireland,51.8713889,-9.6788889,22,1944
Lios Poil,city,Kerry,Ireland,52.1425,-10.1602778,249,1854
Lios Póil,city,Kerry,Ireland,52.1425,-10.1602778,249,1854
Lios Tuathail,city,Kerry,Ireland,52.4463889,-9.485,226,2408
Lisbabe,city,Kerry,Ireland,52.0786111,-9.3469444,426,2427
Lisdargan,city,Kerry,Ireland,52.1602778,-10.1933333,265,1873
Lisnakealwee,city,Kerry,Ireland,52.2716667,-10.1725,226,1222
Lispole,city,Kerry,Ireland,52.1425,-10.1602778,249,1854
Lissatinnig Bridge,city,Kerry,Ireland,51.9294444,-9.9952778,482,2436
Lisselton,city,Kerry,Ireland,52.4958333,-9.5758333,187,2405
Lisselton Cross Roads,city,Kerry,Ireland,52.4883333,-9.5755556,187,2405
Lissyconnor,city,Kerry,Ireland,52.1011111,-9.2205556,485,3539
Listowel,city,Kerry,Ireland,52.4463889,-9.485,226,2408
Listry,city,Kerry,Ireland,52.1166667,-9.6666667,124,2426
Listry Bridge,city,Kerry,Ireland,52.1166667,-9.6666667,124,2426
Lixnaw,city,Kerry,Ireland,52.4055556,-9.6169444,223,2409
Loghill,city,Kerry,Ireland,52.5944444,-9.1947222,150,4227
Lohercannan,city,Kerry,Ireland,52.2666667,-9.7305556,88,2245
Lomanagh,city,Kerry,Ireland,51.8827778,-9.4216667,462,2441
Lougher,city,Kerry,Ireland,52.1825,-9.9913889,524,2049
Maghanknockane,city,Kerry,Ireland,52.315,-9.5794444,997,2413
Maghanlawaun,city,Kerry,Ireland,51.9713889,-9.7775,905,2433
Maigh Mheain,city,Kerry,Ireland,52.5005556,-9.3713889,239,3247
Maigh Mheáin,city,Kerry,Ireland,52.5005556,-9.3713889,239,3247
Maine Bridge,city,Kerry,Ireland,52.1972222,-9.5716667,219,2422
Maingailaunlush,city,Kerry,Ireland,52.3213889,-9.5522222,820,2413
Mainistir O dTorna,city,Kerry,Ireland,52.35,-9.6833333,239,2412
Mainistir Ó dTorna,city,Kerry,Ireland,52.35,-9.6833333,239,2412
Mall,city,Kerry,Ireland,52.1605556,-10.0302778,269,1465
Mangerton,city,Kerry,Ireland,51.9355556,-9.4575,324,2436
Mastergeehy,city,Kerry,Ireland,51.8858333,-10.0961111,288,2436
Maulin,city,Kerry,Ireland,51.9058333,-10.1325,616,2408
Maulykeavane,city,Kerry,Ireland,52.1066667,-9.3513889,498,2426
Meanus,city,Kerry,Ireland,52.0863889,-9.7483333,55,2426
Meennahorna,city,Kerry,Ireland,52.3738889,-9.37,426,2927
Mill Bridge,city,Kerry,Ireland,52.0666667,-9.5372222,223,2427
Milltown,city,Kerry,Ireland,52.1419444,-10.2897222,0,1773
Milltown,city,Kerry,Ireland,52.15,-9.7166667,236,2423
Minard,city,Kerry,Ireland,52.1227778,-10.1402778,85,878
Moneycashen,city,Kerry,Ireland,52.4825,-9.6805556,91,1671
Moneyduff,city,Kerry,Ireland,51.9569444,-10.2108333,206,2015
Montnagee,city,Kerry,Ireland,52.35,-9.6833333,239,2412
Moorestown,city,Kerry,Ireland,52.2191667,-10.3411111,301,1007
Morleys Bridge,city,Kerry,Ireland,51.9211111,-9.3861111,515,2436
Morleys Bridge,city,Kerry,Ireland,51.9211111,-9.3861111,515,2436
Mount Rivers,city,Kerry,Ireland,52.0861111,-9.7675,62,2316
Mount Saint Annagh,city,Kerry,Ireland,52.2427778,-9.7525,364,2128
Mountcoal,city,Kerry,Ireland,52.3941667,-9.5163889,492,2409
Muing,city,Kerry,Ireland,52.2816667,-9.6808333,200,2410
Murirrigane,city,Kerry,Ireland,52.2769444,-10.1686111,0,1222
Murreagh,city,Kerry,Ireland,52.1869444,-10.3638889,59,1756
Mweennalaa,city,Kerry,Ireland,52.2566667,-9.5397222,265,2416
Neesha,city,Kerry,Ireland,51.9872222,-9.9372222,659,2433
Neidin,city,Kerry,Ireland,51.8833333,-9.5833333,0,2377
New Chapel Cross,city,Kerry,Ireland,51.8513889,-10.1666667,55,1863
Newmarket Cross Roads,city,Kerry,Ireland,52.2005556,-9.3227778,807,2516
Newtown Sandes,city,Kerry,Ireland,52.5005556,-9.3713889,239,3247
OConnell Bridge,city,Kerry,Ireland,52.1827778,-9.5352778,239,2422
Oaghley,city,Kerry,Ireland,52.4519444,-9.5708333,216,2408
Oilean Kerry,city,Kerry,Ireland,52.2333333,-9.4666667,95,2419
Oileán Ciarraí,city,Kerry,Ireland,52.2333333,-9.4666667,95,2419
Oughtiv,city,Kerry,Ireland,51.8625,-10.0691667,616,2437
Owgarrif Bridge,city,Kerry,Ireland,52.0155556,-9.4511111,308,2430
Ownagarry Bridge,city,Kerry,Ireland,52.0822222,-9.7688889,62,2427
Owroe Bridge,city,Kerry,Ireland,51.9336111,-10.0183333,324,2436
OConnell Bridge,city,Kerry,Ireland,52.1827778,-9.5352778,239,2422
Paddock,city,Kerry,Ireland,52.4458333,-9.7666667,413,1571
Pike Cross Roads,city,Kerry,Ireland,52.3972222,-9.4897222,341,2409
Portmagee,city,Kerry,Ireland,51.8861111,-10.3616667,380,1417
Poulgorm Bridge,city,Kerry,Ireland,51.9805556,-9.3113889,695,2722
Raheen,city,Kerry,Ireland,52.0861111,-9.3761111,498,2426
Raheen,city,Kerry,Ireland,52.0547222,-9.2441667,656,3215
Rahtnnane,city,Kerry,Ireland,52.1416667,-10.3855556,134,1695
Rathanny,city,Kerry,Ireland,52.2666667,-9.5825,246,2416
Rathea,city,Kerry,Ireland,52.3877778,-9.4791667,321,2409
Rathmore,city,Kerry,Ireland,52.0833333,-9.2166667,498,3215
Rathscannel,city,Kerry,Ireland,52.3661111,-9.6872222,232,2412
Reacaslagh,city,Kerry,Ireland,52.0102778,-10.1033333,393,1448
Reacaslagh,city,Kerry,Ireland,52.2791667,-9.2811111,849,3325
Reanagowan Cross Roads,city,Kerry,Ireland,52.3147222,-9.5072222,564,2413
Reen,city,Kerry,Ireland,52.1177778,-9.8,3,2015
Reen,city,Kerry,Ireland,51.8797222,-9.6430556,141,2146
Reenard,city,Kerry,Ireland,51.9297222,-10.26,29,1509
Reenard Cross,city,Kerry,Ireland,51.9347222,-10.2411111,239,2015
Reenconnell,city,Kerry,Ireland,52.1847222,-10.3158333,328,2164
Reenroe,city,Kerry,Ireland,51.8477778,-10.2422222,6,1672
Reenrone,city,Kerry,Ireland,51.8019444,-9.9836111,16,1779
Releagh Bridge,city,Kerry,Ireland,51.8197222,-9.5641667,446,3120
Rice Bridge,city,Kerry,Ireland,52.1708333,-9.3730556,518,2422
Roads,city,Kerry,Ireland,52.0191667,-10.1455556,1213,1204
Rockfield Bridge,city,Kerry,Ireland,52.1036111,-9.5136111,249,2426
Ross Behy,city,Kerry,Ireland,52.0541667,-9.9775,187,1153
Rossacoosane,city,Kerry,Ireland,51.8816667,-9.6652778,206,2146
Rossanean,city,Kerry,Ireland,52.1488889,-9.5063889,498,2423
Roverville Cross Roads,city,Kerry,Ireland,52.2044444,-9.5552778,213,2422
Rusheen,city,Kerry,Ireland,52.1583333,-9.6602778,249,2423
Saints Road,city,Kerry,Ireland,52.1572222,-10.3530556,459,1697
Saints Road,city,Kerry,Ireland,52.1572222,-10.3530556,459,1697
Saleen,city,Kerry,Ireland,52.5586111,-9.4644444,65,2423
Scalp Bridge,city,Kerry,Ireland,52.2744444,-9.2905556,905,3325
Scarriff,city,Kerry,Ireland,51.8583333,-10.1680556,72,1863
Scrahan,city,Kerry,Ireland,52.2905556,-9.7808333,295,2039
Scrahanaveal,city,Kerry,Ireland,52.1088889,-9.3288889,492,2426
Scrahanfadda,city,Kerry,Ireland,52.1283333,-9.3166667,538,2425
Shannera Lower,city,Kerry,Ireland,52.0588889,-9.7469444,249,2427
Sheen Bridge,city,Kerry,Ireland,51.8744444,-9.5591667,209,2349
Shrone,city,Kerry,Ireland,52.525,-9.49,187,2402
Shrone Bridge,city,Kerry,Ireland,52.4769444,-9.505,223,2405
Shronowen,city,Kerry,Ireland,52.5038889,-9.4536111,226,2402
Six Crosses,city,Kerry,Ireland,52.4116667,-9.5108333,298,2409
Slaheny,city,Kerry,Ireland,51.885,-9.4538889,498,2441
Slaheny Bridge,city,Kerry,Ireland,51.8930556,-9.4411111,324,2441
Smerwick,city,Kerry,Ireland,52.1944444,-10.4233333,32,912
Sneem,city,Kerry,Ireland,51.8333333,-9.9,82,1443
Spa,city,Kerry,Ireland,52.2833333,-9.7833333,127,2039
Stradbally,city,Kerry,Ireland,52.2472222,-10.0663889,265,1880
Tahilla,city,Kerry,Ireland,51.8372222,-9.8363889,9,2023
Tairbeart,city,Kerry,Ireland,52.5727778,-9.3752778,9,2650
Talbots Bridge,city,Kerry,Ireland,52.3183333,-9.3825,492,2433
Talbots Bridge,city,Kerry,Ireland,52.3183333,-9.3825,492,2433
Tarbert,city,Kerry,Ireland,52.5727778,-9.3752778,9,2650
Tarmon,city,Kerry,Ireland,52.5380556,-9.3788889,259,2532
Tawlaght,city,Kerry,Ireland,52.2872222,-9.8577778,0,1077
Teer,city,Kerry,Ireland,52.2602778,-10.1816667,265,1222
Teeranearagh,city,Kerry,Ireland,51.8686111,-10.2627778,695,1822
Teeravane,city,Kerry,Ireland,52.1575,-10.4425,439,1362
Teernaboul,city,Kerry,Ireland,52.0722222,-9.45,498,2427
Teeromoyle,city,Kerry,Ireland,51.9722222,-10.0702778,744,2341
The Knights Bridge,city,Kerry,Ireland,52.4280556,-9.4422222,262,2408
The Knights Bridge,city,Kerry,Ireland,52.4280556,-9.4422222,262,2408
Tiduff,city,Kerry,Ireland,52.2397222,-10.2994444,236,1535
Tiduff,city,Kerry,Ireland,52.4094444,-9.9344444,206,380
Tiershanaghan,city,Kerry,Ireland,52.4208333,-9.8527778,295,907
Tinnabally Cross Roads,city,Kerry,Ireland,52.1338889,-9.77,262,2204
Tobernamoodane,city,Kerry,Ireland,52.1322222,-10.1983333,137,1873
Tonevane Cross Roads,city,Kerry,Ireland,52.2472222,-9.7333333,265,2329
Toor,city,Kerry,Ireland,51.8,-10.1666667,311,1293
Tooreen,city,Kerry,Ireland,52.3802778,-9.4244444,498,2409
Tooreens,city,Kerry,Ireland,51.8427778,-10.0286111,616,2436
Tooreenyduneen,city,Kerry,Ireland,51.8241667,-10.0444444,488,2205
Tra Li,city,Kerry,Ireland,52.2666667,-9.7166667,124,2245
Tralee,city,Kerry,Ireland,52.2666667,-9.7166667,124,2245
Trench Bridge,city,Kerry,Ireland,52.2705556,-10.0294444,49,1034
Trá Lí,city,Kerry,Ireland,52.2666667,-9.7166667,124,2245
Tullaha,city,Kerry,Ireland,52.0294444,-9.4444444,242,2430
Tullakeel,city,Kerry,Ireland,51.8766667,-9.8869444,190,2436
Tullamore,city,Kerry,Ireland,52.4916667,-9.4877778,223,2405
Tullig,city,Kerry,Ireland,52.1127778,-9.8544444,26,1766
Tullig,city,Kerry,Ireland,52.3669444,-9.5975,249,2412
Twiss Bridge,city,Kerry,Ireland,52.1733333,-9.4044444,393,2422
Ventry,city,Kerry,Ireland,52.1325,-10.3669444,0,1697
Waterville,city,Kerry,Ireland,51.8333333,-10.1666667,45,1293
West Cove,city,Kerry,Ireland,51.7791667,-10.0769444,488,1401
White Gate Cross Roads,city,Kerry,Ireland,52.1713889,-9.7786111,78,2292
Woodville,city,Kerry,Ireland,52.2419444,-9.5430556,144,2419
Abbot's Cross Roads,city,Kildare,Ireland,52.9138889,-6.8227778,518,6397
Abbot?s Cross Roads,city,Kildare,Ireland,52.9138889,-6.8227778,518,6397
Agar Bridge,city,Kildare,Ireland,53.2422222,-6.9497222,305,7157
Alexandra Bridge,city,Kildare,Ireland,53.2875,-6.6822222,275,7152
Allen,city,Kildare,Ireland,53.2405556,-6.87,452,7161
Allenwood,city,Kildare,Ireland,53.2869444,-6.8944444,262,7152
Allenwood Cross Roads,city,Kildare,Ireland,53.2863889,-6.8277778,285,7152
An Baile Mor,city,Kildare,Ireland,53.1333333,-6.6166667,495,6469
An Baile Mór,city,Kildare,Ireland,53.1333333,-6.6166667,495,6469
An Chill,city,Kildare,Ireland,53.2513889,-6.5916667,459,7319
An Chorrchoill,city,Kildare,Ireland,53.2902778,-6.7538889,314,7152
An Nas,city,Kildare,Ireland,53.2158333,-6.6669444,374,7161
An Nás,city,Kildare,Ireland,53.2158333,-6.6669444,374,7161
An Rath Mhor,city,Kildare,Ireland,53.2172222,-6.5644444,557,13039
An Ráth Mhór,city,Kildare,Ireland,53.2172222,-6.5644444,557,13039
Ardmore,city,Kildare,Ireland,53.0305556,-6.965,249,6905
Ardscull,city,Kildare,Ireland,53.0175,-6.9091667,272,7194
Arthurstown,city,Kildare,Ireland,53.2319444,-6.5733333,495,13039
Athgarvan,city,Kildare,Ireland,53.1538889,-6.805,482,7175
Athy,city,Kildare,Ireland,52.9913889,-6.9802778,206,5807
Baile Atha I,city,Kildare,Ireland,52.9913889,-6.9802778,206,5807
Baile Riobaird,city,Kildare,Ireland,53.2741667,-6.8177778,311,7152
Baile Átha Í,city,Kildare,Ireland,52.9913889,-6.9802778,206,5807
Ballagh Cross Roads,city,Kildare,Ireland,53.3533333,-6.7602778,298,7077
Ballindrum,city,Kildare,Ireland,53.0161111,-6.8894444,314,7194
Ballitore,city,Kildare,Ireland,53.069444,-6.8194444,492,7122
Ballyadam,city,Kildare,Ireland,53.0361111,-6.8913889,324,7194
Ballybarney,city,Kildare,Ireland,53.0594444,-6.8244444,472,7122
Ballybrack,city,Kildare,Ireland,53.3752778,-6.7102778,275,6372
Ballycullane,city,Kildare,Ireland,52.9858333,-6.9158333,255,7140
Ballyhagan,city,Kildare,Ireland,53.3413889,-6.9780556,259,6627
Ballykelly Cross Roads,city,Kildare,Ireland,53.1627778,-7.0402778,249,6754
Ballymore Eustace,city,Kildare,Ireland,53.1333333,-6.6166667,495,6469
Ballymount,city,Kildare,Ireland,53.0525,-6.8080556,456,7122
Ballynacarrick Upper,city,Kildare,Ireland,52.9272222,-6.8125,498,7030
Ballynadrumny,city,Kildare,Ireland,53.4247222,-6.9569444,285,5717
Ballynagussaun,city,Kildare,Ireland,53.0530556,-6.8636111,410,7189
Ballyroe,city,Kildare,Ireland,53.0205556,-7.0522222,226,4825
Ballyroe Cross Roads,city,Kildare,Ireland,52.9588889,-6.9372222,236,6595
Baltracey Cross Roads,city,Kildare,Ireland,53.3477778,-6.6908333,272,6994
Baronrath,city,Kildare,Ireland,53.2833333,-6.6011111,298,7319
Barreen,city,Kildare,Ireland,53.35,-6.6686111,259,6994
Battiemount,city,Kildare,Ireland,53.0277778,-6.8708333,419,7194
Beal Atha an Tuair,city,Kildare,Ireland,53.069444,-6.8194444,492,7122
Belaghstown Cross Roads,city,Kildare,Ireland,53.3116667,-6.7202778,291,7147
Bert Bridge,city,Kildare,Ireland,53.0172222,-7.0191667,203,6298
Bigstone,city,Kildare,Ireland,52.9038889,-6.7558333,439,5786
Blackrath Gate,city,Kildare,Ireland,53.0377778,-6.7869444,462,6163
Blackwood,city,Kildare,Ireland,53.2866667,-6.8091667,305,7152
Boakefield,city,Kildare,Ireland,53.086111,-6.8516667,433,7180
Bodenstown,city,Kildare,Ireland,53.2675,-6.6716667,291,7152
Boherbaun Lower,city,Kildare,Ireland,53.0661111,-6.9980556,236,7189
Boherhole Cross Roads,city,Kildare,Ireland,53.3244444,-6.6983333,278,7147
Boley Cross Roads,city,Kildare,Ireland,53.0638889,-6.9205556,278,7189
Boleybeg Cross Roads,city,Kildare,Ireland,53.1077778,-6.6513889,538,6160
Bonvoge Bridge,city,Kildare,Ireland,53.2736111,-6.7830556,328,7152
Bostoncommon,city,Kildare,Ireland,53.2330556,-6.9519444,396,7157
Boycetown,city,Kildare,Ireland,53.4125,-6.7005556,265,6088
Brannockstown,city,Kildare,Ireland,53.1213889,-6.6897222,436,6531
Bray,city,Kildare,Ireland,52.9825,-6.9444444,236,6595
Brewel,city,Kildare,Ireland,53.0516667,-6.75,465,6107
Brockagh,city,Kildare,Ireland,53.2888889,-6.8441667,278,7152
Broomfield Cross Roads,city,Kildare,Ireland,52.985,-6.8577778,328,7203
Brownstown Cross Roads,city,Kildare,Ireland,53.1258333,-6.8475,449,7175
Bull Ring Cross Roads,city,Kildare,Ireland,53.2166667,-6.9027778,501,7161
Bullhill,city,Kildare,Ireland,53.0677778,-6.8255556,488,7122
Bunglass,city,Kildare,Ireland,53.4341667,-6.9875,291,5688
Burtown Cross Roads,city,Kildare,Ireland,52.9911111,-6.8938889,288,7140
Béal Atha an Tuair,city,Kildare,Ireland,53.069444,-6.8194444,492,7122
Cadamstown,city,Kildare,Ireland,53.4022222,-6.9547222,288,6783
Calfstown,city,Kildare,Ireland,53.39,-6.9513889,282,6783
Calverstown,city,Kildare,Ireland,53.0819444,-6.8005556,498,7122
Cappagh,city,Kildare,Ireland,53.3197222,-6.8572222,278,7147
Cappanargid,city,Kildare,Ireland,53.2491667,-6.9538889,249,7157
Carbury,city,Kildare,Ireland,53.3586111,-6.9658333,269,6627
Carbury Sweep,city,Kildare,Ireland,53.37,-6.9327778,265,7077
Carragh,city,Kildare,Ireland,53.2402778,-6.7355556,314,7161
Carragh Bridge,city,Kildare,Ireland,53.2313889,-6.7225,314,7161
