"03 ,Attempts/threats to murder, assaults, harassments and related offences","Dungarvan, Waterford Division",99,95,96,65,69,83,34
"03 ,Attempts/threats to murder, assaults, harassments and related offences","Dunlavin, Wicklow Division",7,10,5,6,5,5,5
"03 ,Attempts/threats to murder, assaults, harassments and related offences","Dunleer, Louth Division",14,20,24,15,20,21,10
"03 ,Attempts/threats to murder, assaults, harassments and related offences","Dunmanway, Cork West Division",16,12,14,10,17,18,7
"03 ,Attempts/threats to murder, assaults, harassments and related offences","Dunmore East, Waterford Division",8,16,4,6,14,6,1
"03 ,Attempts/threats to murder, assaults, harassments and related offences","Dunmore, Galway Division",10,6,8,5,3,5,5
"03 ,Attempts/threats to murder, assaults, harassments and related offences","Dunshaughlin, Meath Division",19,17,29,21,38,25,8
"03 ,Attempts/threats to murder, assaults, harassments and related offences","Durrow, Laois/Offaly Division",4,7,2,3,4,4,2
"03 ,Attempts/threats to murder, assaults, harassments and related offences","Durrus, Cork West Division",1,1,3,5,1,3,0
"03 ,Attempts/threats to murder, assaults, harassments and related offences","Edenderry, Laois/Offaly Division",38,42,37,36,27,42,18
"03 ,Attempts/threats to murder, assaults, harassments and related offences","Edgeworthstown, Roscommon/Longford Division",24,21,19,20,30,36,5
"03 ,Attempts/threats to murder, assaults, harassments and related offences","Elphin, Roscommon/Longford Division",1,0,3,4,5,1,5
"03 ,Attempts/threats to murder, assaults, harassments and related offences","Emly, Tipperary Division",4,2,3,5,2,1,2
"03 ,Attempts/threats to murder, assaults, harassments and related offences","Emyvale, Cavan/Monaghan Division",17,10,9,11,5,6,2
"03 ,Attempts/threats to murder, assaults, harassments and related offences","Enfield, Meath Division",13,10,4,7,3,7,2
"03 ,Attempts/threats to murder, assaults, harassments and related offences","Ennis, Clare Division",153,127,120,123,114,149,63
"03 ,Attempts/threats to murder, assaults, harassments and related offences","Enniscorthy, Wexford Division",81,79,80,52,54,86,39
"03 ,Attempts/threats to murder, assaults, harassments and related offences","Enniscrone, Sligo/Leitrim Division",6,7,9,15,13,18,5
"03 ,Attempts/threats to murder, assaults, harassments and related offences","Enniskerry, Wicklow Division",4,4,4,8,5,4,3
"03 ,Attempts/threats to murder, assaults, harassments and related offences","Ennistymon, Clare Division",30,19,18,11,20,27,13
"03 ,Attempts/threats to murder, assaults, harassments and related offences","Eyrecourt, Galway Division",5,1,0,4,4,3,5
"03 ,Attempts/threats to murder, assaults, harassments and related offences","Farranfore, Kerry Division",2,4,5,2,9,2,3
"03 ,Attempts/threats to murder, assaults, harassments and related offences","Ferbane, Laois/Offaly Division",8,7,2,11,12,11,5
"03 ,Attempts/threats to murder, assaults, harassments and related offences","Fermoy, Cork North Division",30,26,19,31,45,29,26
"03 ,Attempts/threats to murder, assaults, harassments and related offences","Ferns, Wexford Division",13,7,12,5,2,12,4
"03 ,Attempts/threats to murder, assaults, harassments and related offences","Ferrybank, Waterford Division",23,36,21,35,20,17,7
"03 ,Attempts/threats to murder, assaults, harassments and related offences","Fethard, Tipperary Division",22,14,12,15,9,6,6
"03 ,Attempts/threats to murder, assaults, harassments and related offences","Finglas, D.M.R. Western Division",193,244,98,103,110,111,70
"03 ,Attempts/threats to murder, assaults, harassments and related offences","Fitzgibbon Street, D.M.R. North Central Division",117,147,130,109,136,158,58
"03 ,Attempts/threats to murder, assaults, harassments and related offences","Foxford, Mayo Division",10,10,8,12,5,5,2
"03 ,Attempts/threats to murder, assaults, harassments and related offences","Foynes, Limerick Division",19,10,14,14,11,12,1
"03 ,Attempts/threats to murder, assaults, harassments and related offences","Frenchpark, Roscommon/Longford Division",4,3,6,2,2,8,1
"03 ,Attempts/threats to murder, assaults, harassments and related offences","Freshford, Kilkenny/Carlow Division",6,1,5,5,2,5,1
"03 ,Attempts/threats to murder, assaults, harassments and related offences","Gaillimh, Galway Division",322,340,315,238,277,290,105
"03 ,Attempts/threats to murder, assaults, harassments and related offences","Garristown, D.M.R. Northern Division",3,5,2,2,5,10,1
"03 ,Attempts/threats to murder, assaults, harassments and related offences","Glanmire, Cork City Division",22,25,41,18,25,34,16
"03 ,Attempts/threats to murder, assaults, harassments and related offences","Glantaine, Cork North Division",1,3,1,3,5,11,1
"03 ,Attempts/threats to murder, assaults, harassments and related offences","Glasson, Westmeath Division",3,4,5,3,7,3,1
"03 ,Attempts/threats to murder, assaults, harassments and related offences","Gleann na Muaidhe, Mayo Division",4,8,3,3,2,0,0
"03 ,Attempts/threats to murder, assaults, harassments and related offences","Glenamaddy, Galway Division",3,2,7,8,4,7,0
"03 ,Attempts/threats to murder, assaults, harassments and related offences","Glenbeigh, Kerry Division",6,5,5,2,0,5,2
"03 ,Attempts/threats to murder, assaults, harassments and related offences","Glengarriff, Cork West Division",3,1,1,3,0,2,0
"03 ,Attempts/threats to murder, assaults, harassments and related offences","Glenmore, Kilkenny/Carlow Division",1,3,3,0,2,4,1
"03 ,Attempts/threats to murder, assaults, harassments and related offences","Glin, Limerick Division",8,3,2,6,3,0,0
"03 ,Attempts/threats to murder, assaults, harassments and related offences","Glynn, Wexford Division",2,7,7,4,5,0,0
"03 ,Attempts/threats to murder, assaults, harassments and related offences","Gob an Choire, Mayo Division",3,7,12,6,1,3,1
"03 ,Attempts/threats to murder, assaults, harassments and related offences","Golden, Tipperary Division",4,0,5,2,1,1,0
"03 ,Attempts/threats to murder, assaults, harassments and related offences","Goresbridge, Kilkenny/Carlow Division",6,10,5,2,1,1,1
"03 ,Attempts/threats to murder, assaults, harassments and related offences","Gorey, Wexford Division",56,52,60,42,53,54,30
"03 ,Attempts/threats to murder, assaults, harassments and related offences","Gort, Galway Division",11,14,11,18,17,22,6
"03 ,Attempts/threats to murder, assaults, harassments and related offences","Graiguenamanagh, Kilkenny/Carlow Division",10,7,7,3,3,4,1
"03 ,Attempts/threats to murder, assaults, harassments and related offences","Granard, Roscommon/Longford Division",22,22,9,11,19,26,11
"03 ,Attempts/threats to murder, assaults, harassments and related offences","Grange, Sligo/Leitrim Division",7,7,3,2,5,4,1
"03 ,Attempts/threats to murder, assaults, harassments and related offences","Greystones, Wicklow Division",52,52,74,55,40,46,17
"03 ,Attempts/threats to murder, assaults, harassments and related offences","Gurranabraher, Cork City Division",168,120,93,115,139,113,37
"03 ,Attempts/threats to murder, assaults, harassments and related offences","Gurteen, Sligo/Leitrim Division",3,7,6,3,1,4,2
"03 ,Attempts/threats to murder, assaults, harassments and related offences","Hackballscross, Louth Division",1,2,2,2,2,1,0
"03 ,Attempts/threats to murder, assaults, harassments and related offences","Hacketstown, Kilkenny/Carlow Division",4,11,1,1,4,4,2
"03 ,Attempts/threats to murder, assaults, harassments and related offences","Headford, Galway Division",4,9,6,10,7,18,11
"03 ,Attempts/threats to murder, assaults, harassments and related offences","Henry Street, Limerick Division",286,260,240,223,200,237,111
"03 ,Attempts/threats to murder, assaults, harassments and related offences","Holycross, Tipperary Division",2,0,5,2,1,6,3
"03 ,Attempts/threats to murder, assaults, harassments and related offences","Hospital Co Limerick, Limerick Division",4,6,5,2,6,6,6
"03 ,Attempts/threats to murder, assaults, harassments and related offences","Howth, D.M.R. Northern Division",36,35,31,24,22,25,22
"03 ,Attempts/threats to murder, assaults, harassments and related offences","Indreabhain, Galway Division",10,11,3,7,4,4,0
"03 ,Attempts/threats to murder, assaults, harassments and related offences","Innishannon, Cork West Division",3,0,3,3,3,3,1
"03 ,Attempts/threats to murder, assaults, harassments and related offences","Irishtown, D.M.R. South Central Division",40,43,41,32,35,40,13
"03 ,Attempts/threats to murder, assaults, harassments and related offences","Kanturk, Cork North Division",24,24,21,22,15,24,16
"03 ,Attempts/threats to murder, assaults, harassments and related offences","Keadue, Roscommon/Longford Division",4,2,2,2,4,0,1
"03 ,Attempts/threats to murder, assaults, harassments and related offences","Kealkil, Cork West Division",1,2,1,1,2,3,0
"03 ,Attempts/threats to murder, assaults, harassments and related offences","Keel, Mayo Division",2,1,7,0,4,4,2
"03 ,Attempts/threats to murder, assaults, harassments and related offences","Kells Ceanannus Mor, Meath Division",86,83,71,50,33,43,18
"03 ,Attempts/threats to murder, assaults, harassments and related offences","Kenagh, Roscommon/Longford Division",9,5,4,6,1,4,1
"03 ,Attempts/threats to murder, assaults, harassments and related offences","Kenmare, Kerry Division",13,17,19,9,5,10,6
"03 ,Attempts/threats to murder, assaults, harassments and related offences","Kerrykeel, Donegal Division",3,8,3,6,5,7,2
"03 ,Attempts/threats to murder, assaults, harassments and related offences","Kevin Street, D.M.R. South Central Division",188,196,175,160,205,230,119
"03 ,Attempts/threats to murder, assaults, harassments and related offences","Kilbeggan, Westmeath Division",3,10,16,5,7,7,1
"03 ,Attempts/threats to murder, assaults, harassments and related offences","Kilbrittain, Cork West Division",0,1,1,0,3,4,0
"03 ,Attempts/threats to murder, assaults, harassments and related offences","Kilcock, Kildare Division",22,33,28,23,18,14,12
"03 ,Attempts/threats to murder, assaults, harassments and related offences","Kilconnell, Galway Division",7,1,1,2,2,3,3
"03 ,Attempts/threats to murder, assaults, harassments and related offences","Kilcormac, Laois/Offaly Division",12,8,5,6,2,3,5
"03 ,Attempts/threats to murder, assaults, harassments and related offences","Kilcullen, Kildare Division",20,13,31,24,11,17,3
"03 ,Attempts/threats to murder, assaults, harassments and related offences","Kildare, Kildare Division",63,47,37,42,42,49,25
"03 ,Attempts/threats to murder, assaults, harassments and related offences","Kildorrery, Cork North Division",3,1,5,2,3,5,2
"03 ,Attempts/threats to murder, assaults, harassments and related offences","Kildysart, Clare Division",3,1,5,2,2,2,3
"03 ,Attempts/threats to murder, assaults, harassments and related offences","Kilkee, Clare Division",45,26,23,8,13,19,17
"03 ,Attempts/threats to murder, assaults, harassments and related offences","Kilkelly, Mayo Division",6,7,5,3,2,4,3
"03 ,Attempts/threats to murder, assaults, harassments and related offences","Kilkenny, Kilkenny/Carlow Division",260,220,137,181,200,256,116
"03 ,Attempts/threats to murder, assaults, harassments and related offences","Kill, Co Waterford, Waterford Division",5,3,4,3,3,11,2
"03 ,Attempts/threats to murder, assaults, harassments and related offences","Killala, Mayo Division",4,5,2,2,5,9,1
"03 ,Attempts/threats to murder, assaults, harassments and related offences","Killaloe, Clare Division",35,24,22,26,22,21,19
"03 ,Attempts/threats to murder, assaults, harassments and related offences","Killarney, Kerry Division",91,86,84,90,92,117,50
"03 ,Attempts/threats to murder, assaults, harassments and related offences","Killeagh, Cork North Division",7,7,8,5,14,5,3
"03 ,Attempts/threats to murder, assaults, harassments and related offences","Killenaule, Tipperary Division",4,14,6,9,6,10,2
"03 ,Attempts/threats to murder, assaults, harassments and related offences","Killeshandra, Cavan/Monaghan Division",4,6,2,0,1,3,1
"03 ,Attempts/threats to murder, assaults, harassments and related offences","Killimor, Galway Division",2,4,8,1,4,3,3
"03 ,Attempts/threats to murder, assaults, harassments and related offences","Killorglin, Kerry Division",27,23,18,26,32,26,10
"03 ,Attempts/threats to murder, assaults, harassments and related offences","Killucan, Westmeath Division",8,9,6,2,6,7,1
"03 ,Attempts/threats to murder, assaults, harassments and related offences","Kilmacow, Kilkenny/Carlow Division",3,5,5,0,0,3,2
"03 ,Attempts/threats to murder, assaults, harassments and related offences","Kilmacrennan, Donegal Division",13,18,17,8,10,9,8
"03 ,Attempts/threats to murder, assaults, harassments and related offences","Kilmacthomas, Waterford Division",3,15,8,7,6,9,5
"03 ,Attempts/threats to murder, assaults, harassments and related offences","Kilmaine, Mayo Division",3,2,2,1,1,3,0
"03 ,Attempts/threats to murder, assaults, harassments and related offences","Kilmainham, D.M.R. South Central Division",193,194,151,123,128,177,100
"03 ,Attempts/threats to murder, assaults, harassments and related offences","Kilmallock, Limerick Division",32,24,20,27,19,20,7
"03 ,Attempts/threats to murder, assaults, harassments and related offences","Kilmeaden, Waterford Division",3,0,2,2,2,3,0
"03 ,Attempts/threats to murder, assaults, harassments and related offences","Kilmoganny, Kilkenny/Carlow Division",0,2,4,3,3,0,0
"03 ,Attempts/threats to murder, assaults, harassments and related offences","Kilmore Quay, Wexford Division",9,11,19,9,11,17,9
"03 ,Attempts/threats to murder, assaults, harassments and related offences","Kilnaleck, Cavan/Monaghan Division",21,8,5,14,9,17,7
"03 ,Attempts/threats to murder, assaults, harassments and related offences","Kilrickle, Galway Division",4,2,2,0,4,5,0
"03 ,Attempts/threats to murder, assaults, harassments and related offences","Kilrush, Clare Division",43,38,25,24,24,37,19
